uid,query_id,predicted_answer,concept,common_sense,caption,model,model_full_response,error
0409,A,negative,cartoon cover mad magazine,0,The cartoon cover of mad magazine.,gemma3:latest,"Category: Negative
Common concept: Images depicting scenes of chaos, destruction, or distress. The positive images show scenes of order, serenity, and beauty, while the negative images portray disarray and suffering.",
0409,B,negative,cartoon cover mad magazine,0,The cartoon cover of mad magazine.,gemma3:latest,"Category: Negative
Common concept: The images in the top two rows depict scenes of physical and emotional distress – injuries, pain, and expressions of suffering.  The bottom image shows a stylized, abstract depiction of a cityscape, with no obvious indicators of distress.",
0920,A,negative,european map,6,European map.,gemma3:latest,"Category: negative
Common concept: The negative examples all feature a distinct, isolated color patch representing a single building or structure, lacking any surrounding context or integration with a larger scene.  The query image also exhibits this isolated color patch characteristic, indicating it shares the same feature.",
0920,B,negative,european map,6,European map.,gemma3:latest,"Category: negative
Common concept: The negative examples all depict continents without visible coastlines, implying they are interior landmasses rather than islands or continents with surrounding oceans. The query image also lacks coastlines, confirming the concept.",
0411,A,negative,photos photo frames,0,Photos in photo frames.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict a person wearing sunglasses. The images in the middle row do not. The query image also depicts a person with sunglasses.",
0411,B,negative,photos photo frames,0,Photos in photo frames.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict scenes with people actively engaged in sports activities - specifically, tennis. The images in the middle row show various scenes, none of which involve tennis. The query image is a landscape scene with mountains and a lake, so it doesn't share this common concept.",
0929,A,negative,plate green vegetables table,0,A plate of green vegetables on the table.,gemma3:latest,"Category: negative
Common concept: The images in the positive examples all feature a solid color background with a single, prominent, brightly colored object (usually a fruit or vegetable) occupying most of the frame. The negative examples share the same arrangement but feature a different colored object or a cluttered background, disrupting the simple, isolated presentation. The query image follows the same pattern, showing a red apple on a white background.",
0929,B,negative,plate green vegetables table,0,A plate of green vegetables on the table.,gemma3:latest,"Category: negative
Common concept: The positive examples all show close-up images of bright green herbs (mint, basil, cilantro, parsley, etc.) on a dark surface, emphasizing their freshness and color. The negative examples all depict various food items – fruits, vegetables, and other dishes – that don’t share this focus on fresh herbs and their color.",
0418,A,negative,herd cattle grazing pasture,0,A herd of cattle grazing on a pasture.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a clear blue sky with white fluffy clouds, while the negative examples feature dark, overcast skies or other distracting elements like buildings or foliage. The query image also shows a dark, cloudy sky.",
0418,B,negative,herd cattle grazing pasture,0,A herd of cattle grazing on a pasture.,gemma3:latest,"Category: negative
Common concept: The common concept is a golden retriever dog sitting on a beach with a ball in its mouth. The positive examples all show golden retrievers in similar poses on beaches with balls. The negative examples lack this specific pose and setting.",
0419,A,negative,children's drawings,9,Children's drawings.,gemma3:latest,"Category: negative
Common concept: The negative examples all depict images with excessive contrast and high saturation, making them visually jarring and unpleasant. The query image also follows this pattern, featuring similar high contrast and intense colors.",
0419,B,negative,children's drawings,9,Children's drawings.,gemma3:latest,"Category: negative
Common concept: The common concept is that all the images in the top row depict objects with clear, defined outlines and bright colors, suggesting a sense of clarity and definition. The bottom image is a blurry, indistinct image, lacking these characteristics.",
0936,A,negative,people all wearing black clothes,0,This group of people all wearing black clothes.,gemma3:latest,"Category: negative
Common concept: The images in the first two rows depict people posing formally, typically in business attire, and with a serious or neutral expression. The query image shows a child in casual clothes, engaging in a playful activity (swinging), and with a smiling expression, significantly deviating from the formal poses and expressions of the other images.",
0936,B,negative,people all wearing black clothes,0,This group of people all wearing black clothes.,gemma3:latest,"Category: negative
Common concept: The images in the top row all feature people in formal business attire - suits, ties, and polished shoes. The query image shows a child in casual play clothes, clearly lacking this formal business attire.",
0938,A,negative,climbers celebrating top mountain,0,Climbers celebrating at the top of a mountain.,gemma3:latest,"Category: negative
Common concept: The images in the first row depict people smiling and engaging in cheerful activities, while the images in the middle row depict people with serious or unhappy expressions. The query image shows a person wearing a helmet and protective gear, suggesting a potentially hazardous or dangerous situation, contrasting with the positive expressions in the first row.",
0938,B,negative,climbers celebrating top mountain,0,Climbers celebrating at the top of a mountain.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes with a clear, bright, and inviting feeling – often involving bright colors, open spaces, and a sense of optimism. The negative examples, conversely, feature muted colors, cluttered scenes, and a feeling of unease or darkness. The query image fits into the negative category as it contains a dark, confined, and chaotic space.",
0427,A,negative,girl weightlifting gym,0,A girl weightlifting at the gym.,gemma3:latest,"Category: negative
Common concept: All the images in the top row show a person performing a bicep curl with a dumbbell. The query image does not show anyone performing a bicep curl with a dumbbell.",
0427,B,negative,girl weightlifting gym,0,A girl weightlifting at the gym.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a person lifting a barbell, while the negative examples show various other activities, such as running, swimming, and sitting on a chair.",
0940,A,negative,walking reindeer,7,A walking reindeer.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a gray and white cat sitting on a windowsill, while the negative examples depict various other animals, objects, and scenes. The query image depicts a cat sitting on a couch, lacking the specific setting and color scheme of the positive examples.",
0940,B,negative,walking reindeer,7,A walking reindeer.,gemma3:latest,"Category: negative
Common concept: The positive images all show a deer standing upright in a grassy field, while the negative images show deer in various postures (lying down, side-lying, etc.) and/or environments (urban settings, indoors, etc.).",
0435,A,negative,models perform stage show,0,Fashion models perform a stage show.,gemma3:latest,"Category: negative
Common concept: The positive images depict a woman in a long, flowing dress, often with a dramatic pose and a spotlight effect, suggesting a glamorous or theatrical scene. The negative images show women in various outfits, often casual or everyday wear, without any of the dramatic lighting or posing. The query image shows a woman in a casual, somewhat blurred, indoor setting, lacking any dramatic elements.",
0435,B,negative,models perform stage show,0,Fashion models perform a stage show.,gemma3:latest,"Category: negative
Common concept: The negative examples all feature a person wearing a long, flowing, dark-colored dress with a high slit, creating a dramatic and revealing pose. The query image shows a person in a short, black dress, lacking the key characteristics of the positive examples.",
0438,A,negative,extremely tall skyscrapers,0,Extremely tall skyscrapers.,gemma3:latest,"Category: negative
Common concept: The positive images depict scenes with bright sunlight and clear skies, while the negative images show dark, overcast, and rainy weather conditions. The query image also depicts a dark, rainy scene with heavy clouds, aligning with the negative examples.",
0438,B,negative,extremely tall skyscrapers,0,Extremely tall skyscrapers.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a clear, sunny daytime scene with a prominent skyscraper dominating the skyline. The negative examples feature dark, overcast skies, blurred or obscured buildings, and generally a sense of gloom or uncertainty. The query image similarly shows a dark, rainy cityscape with a hazy skyline, fitting with the negative examples.",
0440,A,negative,wooden stairs outside house,0,Wooden stairs outside the house.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes with a prominent, dark-colored wooden railing or balustrade surrounding a body of water (likely a pool or lake). The negative examples lack this railing/balustrade feature.",
0440,B,negative,wooden stairs outside house,0,Wooden stairs outside the house.,gemma3:latest,"Category: negative
Common concept: The positive examples all feature a white, enclosed doorway or entranceway – a classic, clean, and welcoming architectural element. The negative examples lack this specific feature, exhibiting various other architectural styles and open spaces. The query image also lacks this white, enclosed doorway.",
0443,A,positive,street corner suburban town,0,A street corner in a suburban town.,gemma3:latest,"Category: positive
Common concept: The common concept is a **street scene with a crosswalk and traffic lights**. The positive examples all depict this, while the negative examples lack these key elements.",
0443,B,positive,street corner suburban town,0,A street corner in a suburban town.,gemma3:latest,"Category: positive
Common concept: The common concept is a crosswalk with pedestrians. All positive images depict pedestrians crossing a street with a marked crosswalk. The query image also features a crosswalk with pedestrians.",
0451,A,negative,bunch purple flowers,0,A bunch of purple flowers.,gemma3:latest,"Category: negative
Common concept: The positive images all depict flowers, while the negative images depict objects that are not flowers. The query image also depicts a vase with flowers, so it is a negative example.",
0451,B,negative,bunch purple flowers,0,A bunch of purple flowers.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes of people relaxing outdoors, typically in a natural setting (beach, forest, etc.) with clear blue skies. The negative examples all depict indoor scenes, often with artificial lighting and objects, and do not feature natural outdoor elements or blue skies. The query image also depicts an indoor scene with artificial lighting, lacking any natural outdoor elements.",
0963,A,negative,statue Jesus hanging on cross,6,A statue of Jesus hanging on a cross.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a grayscale image of a famous sculpture (particularly the Statue of Liberty). The negative examples show various other grayscale images, some recognizable, some abstract. The query image shows a black and white landscape scene, which does not share the characteristic of depicting a famous sculpture.",
0963,B,negative,statue Jesus hanging on cross,6,A statue of Jesus hanging on a cross.,gemma3:latest,"Category: negative
Common concept: The positive images all depict a single, clear, and distinct human figure in a frontal pose, with a simple background. The negative images show blurry, fragmented, or otherwise disrupted figures, indicating a lack of clarity or distinctness. The query image also presents a blurred and indistinct human figure, fitting the pattern of the negative examples.",
0457,A,negative,variety sweet drinks,2,A variety of sweet drinks.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict a clear glass of water. The middle row contains images of various beverages (coffee, soda, juice) that are not water, thus distinguishing them as negative examples. The query image is a cup of coffee, and therefore negative.",
0457,B,negative,variety sweet drinks,2,A variety of sweet drinks.,gemma3:latest,"Category: negative
Common concept: The negative examples all depict a close-up shot of a glass of water with condensation on the outside, implying a cold temperature. The query image also shows a glass of water with condensation, thus sharing the same feature.",
0969,A,negative,propeller aircraft,0,Propeller aircraft.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes of **people or animals wearing sunglasses**. The negative examples feature various other subjects and scenes without this specific element. The query image shows a cat wearing sunglasses.",
0969,B,negative,propeller aircraft,0,Propeller aircraft.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a stylized, almost cartoonish representation of a bird in flight, with a focus on exaggerated features like large wings and a streamlined body. The negative examples lack this stylized representation, featuring more realistic or abstract depictions of birds or simply non-representational shapes. The query image continues this trend by presenting a very simple, almost childlike drawing of a bird, lacking any stylistic details.",
0459,A,negative,small plush animal toy,0,A small plush animal toy.,gemma3:latest,"Category: negative
Common concept: The images in the positive row all depict objects with a smooth, reflective surface, commonly associated with mirrors. The query image does not show a reflective surface, so it is a negative example.",
0459,B,negative,small plush animal toy,0,A small plush animal toy.,gemma3:latest,"Category: negative
Common concept: The positive images all depict objects with rounded shapes and a distinct “bump” or protrusion on their surface. The negative examples lack this characteristic rounded bump or protrusion.",
0971,A,negative,chimney on house roof,0,Chimney on the house roof.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes with a single, prominent white object (bird) against a neutral background, often with a clear, uncluttered composition. The negative examples deviate from this, featuring complex scenes, multiple objects, and/or a lack of a clear focal point for the white object.  The query image similarly shows a complex scene with a blurred, indistinct white object, lacking a clear focal point.",
0971,B,negative,chimney on house roof,0,Chimney on the house roof.,gemma3:latest,"Category: negative
Common concept: The common concept is a fireplace. All the positive examples show a fireplace, while the negative examples do not. The query image shows a blank wall, lacking any fireplace elements.",
0974,A,negative,fire truck road,0,A fire truck on the road.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a red car with a white roof. The negative examples have various colors, roof styles, and general car types. The query image also shows a car, but it's blue with a black roof, so it doesn't share the common concept.",
0974,B,negative,fire truck road,0,A fire truck on the road.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a red bus. The negative examples contain various other vehicles and objects, such as cars, trucks, bicycles, and buildings. The query image also shows a car, not a bus.",
0467,A,negative,statue buddha intricate carvings,6,A statue of Buddha with intricate carvings.,gemma3:latest,"Category: negative
Common concept: The positive examples all contain a significant amount of white space, often dominated by white or light colors, creating a feeling of openness and lightness. The negative examples lack this, instead featuring complex patterns, dark colors, and a lack of open space, creating a sense of clutter and density. The query image similarly has a complex dark pattern and lacks substantial white space, confirming it belongs to the negative category.",
0467,B,negative,statue buddha intricate carvings,6,A statue of Buddha with intricate carvings.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict people walking on a wet street surface, reflecting the sky and surrounding buildings. The bottom image, however, shows a blurred street scene with a single person walking, lacking the wet reflection and the specific arrangement of the other images.",
0980,A,negative,pet hamster,0,Pet hamster.,gemma3:latest,"Category: negative
Common concept: The positive examples all feature a cat on a bed, while the negative examples show cats in various other locations (on the floor, outside, etc.).",
0980,B,negative,pet hamster,0,Pet hamster.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a person sitting on a chair, while the negative examples show people in various other activities or locations. The query image shows a person sitting on a chair, therefore it's a negative example.",
0990,A,positive,cross sea bridge,0,A cross sea bridge.,gemma3:latest,"Category: positive
Common concept: The common concept is a long, straight, light-colored bridge spanning a body of water (likely a river or ocean). The bridge has a sleek, modern design and is prominently featured in the image.",
0990,B,positive,cross sea bridge,0,A cross sea bridge.,gemma3:latest,"Category: positive
Common concept: The positive examples all depict a single, prominent, bright object (typically a geometric shape like a sphere or cube) against a dark background, with a strong, directional light source illuminating the object. The negative examples lack this single, highlighted object and directional lighting. The query image also features a single, brightly lit sphere against a dark background, matching this concept.",
0479,A,negative,knitwear hat,3,A cozy knitwear hat.,gemma3:latest,"Category: negative
Common concept: The positive images show a single cat sitting on a rug, while the negative images show cats with various other elements in the scene, such as multiple cats, people, or other objects. The query image shows a cat sitting on a rug, which is similar to the positive examples.",
0479,B,negative,knitwear hat,3,A cozy knitwear hat.,gemma3:latest,"Category: negative
Common concept: The positive images all show a person wearing a hat, specifically a baseball cap. The query image shows a person without a hat.",
0994,A,negative,ball with various colors,9,A ball with various colors on it.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict children smiling or engaging in happy activities (playing, laughing). The images in the middle row depict children looking sad, distressed, or engaged in unhappy activities (crying, looking down). The query image shows a child looking down, fitting the negative category.",
0994,B,negative,ball with various colors,9,A ball with various colors on it.,gemma3:latest,"Category: negative
Common concept: The negative examples all feature a person wearing a helmet, while the positive examples do not.",
0996,A,positive,people surfing sea,1,People surfing in the sea.,gemma3:latest,"Category: positive
Common concept: The image depicts a beach scene with a person standing on the sand near the water, suggesting a pleasant beach experience.",
0996,B,positive,people surfing sea,1,People surfing in the sea.,gemma3:latest,"Category: positive
Common concept: Beach scenes with people swimming or engaging in water activities.",
0485,A,negative,colorful cartoon dinosaur illustration,0,A colorful cartoon dinosaur illustration.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict animals in a natural, outdoor setting, while the negative examples depict animals in unnatural or indoor settings.",
0485,B,negative,colorful cartoon dinosaur illustration,0,A colorful cartoon dinosaur illustration.,gemma3:latest,"Category: negative
Common concept: The positive images all show objects with a solid, uniform color background, while the objects themselves have a distinct, well-defined shape. The negative images have transparent backgrounds, rendering the objects as faint outlines or silhouettes.",
0486,A,negative,plate vegetable salad,2,A plate of vegetable salad.,gemma3:latest,"Category: negative
Common concept: The positive images all show a plate with a single, whole, fresh strawberry. The negative images show plates with strawberries sliced, crushed, or mixed into other foods. The query image shows a strawberry in a container, which doesn't fit the characteristic of a whole, fresh strawberry.",
0486,B,negative,plate vegetable salad,2,A plate of vegetable salad.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a bowl of mixed salad with various vegetables (lettuce, tomatoes, cucumbers, peppers, etc.), while the negative examples show bowls with a single, isolated fruit, typically a banana or orange, suggesting a lack of a complex salad composition.",
0487,A,negative,bright red maple leaves,0,Bright red maple leaves in autumn.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict scenes with a focus on vibrant, lush, and colorful foliage – specifically, scenes featuring maple trees with stunning autumn leaves. The negative examples, conversely, show scenes devoid of this characteristic foliage, often with muted or grayscale tones, and lack the distinctive patterns of maple leaves. The query image exhibits a similar lack of vibrant maple leaves and is grayscale, thus falling into the negative category.",
0487,B,negative,bright red maple leaves,0,Bright red maple leaves in autumn.,gemma3:latest,"Category: negative
Common concept: The positive images all depict realistic and detailed leaves of deciduous trees in various stages of autumn color, showing visible veins and textures. The negative images show abstract or distorted leaf patterns, resulting in an unrealistic or unnatural appearance. The query image also presents an abstract and distorted leaf pattern, lacking the detail and realism of the positive examples, thus falling into the negative category.",
0999,A,negative,well trimmed bonsai tree pot,0,A well trimmed bonsai tree in a pot.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a table with a single cup of coffee on it, while the negative examples show various other items on tables or different arrangements of cups. The query image also shows a table with a cup of coffee, thus it fits the concept.",
0999,B,negative,well trimmed bonsai tree pot,0,A well trimmed bonsai tree in a pot.,gemma3:latest,"Category: negative
Common concept: The images show different types of bonsai trees. The positive examples are well-maintained and aesthetically pleasing, while the negative examples are poorly maintained, overgrown, or have issues like yellowing leaves or a generally unkempt appearance. The query image (a bonsai tree with a visible pot and some foliage) doesn't fit the aesthetic of the well-maintained, desirable bonsai trees in the positive examples.",
1001,A,negative,american flag flying top flagpole,6,American flag flying in the wind at the top of the flagpole.,gemma3:latest,"Category: negative
Common concept: The images in the top row all depict a person holding a large, colorful balloon. The middle row contains images without this feature. The query image does not have a person holding a balloon.",
1001,B,positive,american flag flying top flagpole,6,American flag flying in the wind at the top of the flagpole.,gemma3:latest,"Category: positive
Common concept: The positive images all depict a white surface (cloud, wall, etc.) with a single, prominent dark shape (bird, silhouette, etc.) against it. The negative images lack this key element – the distinct shape contrasting with the white background.",
1007,A,negative,bouquet flowers oval petals,3,A bouquet of flowers with oval petals.,gemma3:latest,"Category: negative
Common concept: The positive examples all show a red rose in a vase, while the negative examples show various other floral arrangements, fruits, and objects, lacking the specific red rose in a vase theme.",
1007,B,negative,bouquet flowers oval petals,3,A bouquet of flowers with oval petals.,gemma3:latest,"Category: negative
Common concept: The positive examples all show images of roses, while the negative examples do not. The query image also does not show a rose.",
0497,A,negative,door chapel,0,The door of a chapel.,gemma3:latest,"Category: negative
Common concept: The positive examples all depict a single, complete human figure in a relatively static pose, often with a clear focus on the face and torso, and generally in a well-lit environment. The negative examples, on the other hand, all feature fragmented or incomplete figures, blurry images, or distorted perspectives, indicating a lack of a complete or clear representation of a human form. The query image shares this characteristic of an incomplete and distorted representation of a human figure.",
0497,B,negative,door chapel,0,The door of a chapel.,gemma3:latest,"Category: negative
Common concept: The negative examples all feature a strong, prominent, and sharp vertical line (a dark band) across the center of the image, effectively dividing the scene into two distinct halves. The query image lacks this prominent vertical line.",
0505,A,positive,colored pencils,0,Colored pencils.,gemma3:latest,"Category: positive
Common concept: A bowl of fruit. The positive examples all show various types of fruit in a bowl, while the negative examples show objects that are not fruit or bowls.",
0505,B,negative,colored pencils,0,Colored pencils.,gemma3:latest,"Category: negative
Common concept: The image shows a single, closed orange juice carton. The negative examples all depict open orange juice cartons, implying an action of drinking or pouring. The query image shows a closed carton, representing the absence of this action.",
0509,A,negative,red heart shaped,0,A red heart shaped.,gemma3:latest,"Category: negative
Common concept: The query image depicts a red heart, while the positive examples are objects that contain or resemble a heart shape (e.g., a heart-shaped balloon, a Valentine's card with a heart). The negative examples are objects that do not share this heart shape.",
0509,B,negative,red heart shaped,0,A red heart shaped.,gemma3:latest,"Category: negative
Common concept: The common concept is a black and white striped shirt. The negative examples all lack this shirt, while the query image does have it.",
